Elapsed Time,Heart Rate PulseOx1,PPG PulseOx1,SpO2 PulseOx1,BioRadio Event,
00:00:00.648,81,77.6818466186523,97,0,
00:00:00.652,81,77.6818466186523,97,0,
00:00:00.656,81,77.6818466186523,97,0,
00:00:00.66,81,77.6818466186523,97,0,
00:00:00.664,81,77.6086044311523,97,0,
00:00:00.668,81,77.6086044311523,97,0,
00:00:00.672,81,77.6086044311523,97,0,
00:00:00.676,81,77.5622177124023,97,0,
00:00:00.68,81,77.5622177124023,97,0,
00:00:00.684,81,77.5622177124023,97,0,
00:00:00.688,81,77.5378036499023,97,0,
00:00:00.692,81,77.5378036499023,97,0,
00:00:00.696,81,77.5378036499023,97,0,
00:00:00.7,81,77.5378036499023,97,0,
00:00:00.704,81,77.5353622436523,97,0,
00:00:00.708,81,77.5353622436523,97,0,
00:00:00.712,81,77.5353622436523,97,0,
00:00:00.716,81,77.5329208374023,97,0,
00:00:00.72,81,77.5329208374023,97,0,
00:00:00.724,81,77.5329208374023,97,0,
00:00:00.728,81,77.5231552124023,97,0,
00:00:00.732,81,77.5231552124023,97,0,
00:00:00.736,81,77.5231552124023,97,0,
00:00:00.74,81,77.5231552124023,97,0,
00:00:00.744,81,77.4987411499023,97,0,
00:00:00.748,81,77.4987411499023,97,0,
00:00:00.752,81,77.4987411499023,97,0,
00:00:00.756,81,77.4816513061523,97,0,
00:00:00.76,81,77.4816513061523,97,0,
00:00:00.764,81,77.4816513061523,97,0,
00:00:00.768,81,77.5182723999023,97,0,
00:00:00.772,81,77.5182723999023,97,0,
00:00:00.776,81,77.5182723999023,97,0,
00:00:00.78,81,77.5182723999023,97,0,
00:00:00.784,81,77.6916122436523,97,0,
00:00:00.788,81,77.6916122436523,97,0,
00:00:00.792,81,77.6916122436523,97,0,
00:00:00.796,81,78.1042175292969,97,0,
00:00:00.8,81,78.1042175292969,97,0,
00:00:00.804,81,78.1042175292969,97,0,
00:00:00.808,81,78.8146820068359,97,0,
00:00:00.812,81,78.8146820068359,97,0,
00:00:00.816,81,78.8146820068359,97,0,
00:00:00.82,81,78.8146820068359,97,0,
00:00:00.824,81,79.815673828125,97,0,
00:00:00.828,81,79.815673828125,97,0,
00:00:00.832,81,79.815673828125,97,0,
00:00:00.836,81,81.0339508056641,97,0,
00:00:00.84,81,81.0339508056641,97,0,
00:00:00.844,81,81.0339508056641,97,0,
00:00:00.848,81,82.3230361938477,97,0,
00:00:00.852,81,82.3230361938477,97,0,
00:00:00.856,81,82.3230361938477,97,0,
00:00:00.86,81,82.3230361938477,97,0,
00:00:00.864,81,83.5217819213867,97,0,
00:00:00.868,81,83.5217819213867,97,0,
00:00:00.872,81,83.5217819213867,97,0,
00:00:00.876,81,84.4861526489258,97,0,
00:00:00.88,81,84.4861526489258,97,0,
00:00:00.884,81,84.4861526489258,97,0,
00:00:00.888,81,85.1428985595703,97,0,
00:00:00.892,81,85.1428985595703,97,0,
00:00:00.896,81,85.1428985595703,97,0,
00:00:00.9,81,85.1428985595703,97,0,
00:00:00.904,81,85.4773788452148,97,0,
00:00:00.908,81,85.4773788452148,97,0,
00:00:00.912,81,85.4773788452148,97,0,
00:00:00.916,81,85.5115585327148,97,0,
00:00:00.92,81,85.5115585327148,97,0,
00:00:00.924,81,85.5115585327148,97,0,
00:00:00.928,81,85.2991561889648,97,0,
00:00:00.932,81,85.2991561889648,97,0,
00:00:00.936,81,85.2991561889648,97,0,
00:00:00.94,81,85.2991561889648,97,0,
00:00:00.944,81,84.9011993408203,97,0,
00:00:00.948,81,84.9011993408203,97,0,
00:00:00.952,81,84.9011993408203,97,0,
00:00:00.956,81,84.3738479614258,97,0,
00:00:00.96,81,84.3738479614258,97,0,
00:00:00.964,81,84.3738479614258,97,0,
00:00:00.968,81,83.7610473632813,97,0,
00:00:00.972,81,83.7610473632813,97,0,
00:00:00.976,81,83.7610473632813,97,0,
00:00:00.98,81,83.7610473632813,97,0,
00:00:00.984,81,83.1018524169922,97,0,
00:00:00.988,81,83.1018524169922,97,0,
00:00:00.992,81,83.1018524169922,97,0,
00:00:00.996,81,82.4328994750977,97,0,
00:00:01,81,82.4328994750977,97,0,
00:00:01.004,81,82.4328994750977,97,0,
00:00:01.008,81,81.7883605957031,97,0,
00:00:01.012,81,81.7883605957031,97,0,
00:00:01.016,81,81.7883605957031,97,0,
00:00:01.02,81,81.7883605957031,97,0,
00:00:01.024,81,81.1999664306641,97,0,
00:00:01.028,81,81.1999664306641,97,0,
00:00:01.032,81,81.1999664306641,97,0,
00:00:01.036,81,80.6970291137695,97,0,
00:00:01.04,81,80.6970291137695,97,0,
00:00:01.044,81,80.6970291137695,97,0,
00:00:01.048,81,80.2990798950195,97,0,
00:00:01.052,81,80.2990798950195,97,0,
00:00:01.056,81,80.2990798950195,97,0,
00:00:01.06,81,80.2990798950195,97,0,
00:00:01.064,81,80.013427734375,97,0,
00:00:01.068,81,80.013427734375,97,0,
00:00:01.072,81,80.013427734375,97,0,
00:00:01.076,81,79.840087890625,97,0,
00:00:01.08,81,79.840087890625,97,0,
00:00:01.084,81,79.840087890625,97,0,
00:00:01.088,81,79.761962890625,97,0,
00:00:01.092,81,79.761962890625,97,0,
00:00:01.096,81,79.761962890625,97,0,
00:00:01.1,81,79.761962890625,97,0,
00:00:01.104,81,79.7473068237305,97,0,
00:00:01.108,81,79.7473068237305,97,0,
00:00:01.112,81,79.7473068237305,97,0,
00:00:01.116,81,79.759521484375,97,0,
00:00:01.12,81,79.759521484375,97,0,
00:00:01.124,81,79.759521484375,97,0,
00:00:01.128,81,79.764404296875,97,0,
00:00:01.132,81,79.764404296875,97,0,
00:00:01.136,81,79.764404296875,97,0,
00:00:01.14,81,79.764404296875,97,0,
00:00:01.144,81,79.7375411987305,97,0,
00:00:01.148,81,79.7375411987305,97,0,
00:00:01.152,81,79.7375411987305,97,0,
00:00:01.156,81,79.6642990112305,97,0,
00:00:01.16,81,79.6642990112305,97,0,
00:00:01.164,81,79.6642990112305,97,0,
00:00:01.168,81,79.5446701049805,97,0,
00:00:01.172,81,79.5446701049805,97,0,
00:00:01.176,81,79.5446701049805,97,0,
00:00:01.18,81,79.5446701049805,97,0,
00:00:01.184,81,79.3884201049805,97,0,
00:00:01.188,81,79.3884201049805,97,0,
00:00:01.192,81,79.3884201049805,97,0,
00:00:01.196,81,79.2101898193359,97,0,
00:00:01.2,81,79.2101898193359,97,0,
00:00:01.204,81,79.2101898193359,97,0,
00:00:01.208,81,79.2101898193359,97,0,
00:00:01.212,81,79.0173187255859,97,0,
00:00:01.216,81,79.0173187255859,97,0,
00:00:01.22,81,79.0173187255859,97,0,
00:00:01.224,81,78.8146820068359,97,0,
00:00:01.228,81,78.8146820068359,97,0,
00:00:01.232,81,78.8146820068359,97,0,
00:00:01.236,81,78.6095962524414,97,0,
00:00:01.24,81,78.6095962524414,97,0,
00:00:01.244,81,78.6095962524414,97,0,
00:00:01.248,81,78.6095962524414,97,0,
00:00:01.252,81,78.4069595336914,97,0,
00:00:01.256,81,78.4069595336914,97,0,
00:00:01.26,81,78.4069595336914,97,0,
00:00:01.264,81,78.2165222167969,97,0,
00:00:01.268,81,78.2165222167969,97,0,
00:00:01.272,81,78.2165222167969,97,0,
00:00:01.276,81,78.0358581542969,97,0,
00:00:01.28,81,78.0358581542969,97,0,
00:00:01.284,81,78.0358581542969,97,0,
00:00:01.288,81,78.0358581542969,97,0,
00:00:01.292,81,77.8722839355469,97,0,
00:00:01.296,81,77.8722839355469,97,0,
00:00:01.3,81,77.8722839355469,97,0,
00:00:01.304,81,77.7282333374023,97,0,
00:00:01.308,81,77.7282333374023,97,0,
00:00:01.312,81,77.7282333374023,97,0,
00:00:01.316,81,77.6037216186523,97,0,
00:00:01.32,81,77.6037216186523,97,0,
00:00:01.324,81,77.6037216186523,97,0,
00:00:01.328,81,77.4987411499023,97,0,
00:00:01.332,81,77.4987411499023,97,0,
00:00:01.336,81,77.4987411499023,97,0,
00:00:01.34,81,77.4987411499023,97,0,
00:00:01.344,81,77.4035263061523,97,0,
00:00:01.348,81,77.4035263061523,97,0,
00:00:01.352,81,77.4035263061523,97,0,
00:00:01.356,81,77.3131942749023,97,0,
00:00:01.36,81,77.3131942749023,97,0,
00:00:01.364,81,77.3131942749023,97,0,
00:00:01.368,81,77.3131942749023,97,0,
00:00:01.372,81,77.2228546142578,97,0,
00:00:01.376,81,77.2228546142578,97,0,
00:00:01.38,81,77.2228546142578,97,0,
00:00:01.384,81,77.1300811767578,97,0,
00:00:01.388,81,77.1300811767578,97,0,
00:00:01.392,81,77.1300811767578,97,0,
00:00:01.396,81,77.0324249267578,97,0,
00:00:01.4,81,77.0324249267578,97,0,
00:00:01.404,81,77.0324249267578,97,0,
00:00:01.408,81,76.9420928955078,97,0,
00:00:01.412,81,76.9420928955078,97,0,
00:00:01.416,81,76.9420928955078,97,0,
00:00:01.42,81,76.9420928955078,97,0,
00:00:01.424,81,76.8908233642578,97,0,
00:00:01.428,81,76.8908233642578,97,0,
00:00:01.432,81,76.8908233642578,97,0,
00:00:01.436,81,76.9518585205078,97,0,
00:00:01.44,81,76.9518585205078,97,0,
00:00:01.444,81,76.9518585205078,97,0,
00:00:01.448,81,76.9518585205078,97,0,
00:00:01.452,81,77.2155303955078,97,0,
00:00:01.456,81,77.2155303955078,97,0,
00:00:01.46,81,77.2155303955078,97,0,
00:00:01.464,81,77.7599792480469,97,0,
00:00:01.468,81,77.7599792480469,97,0,
00:00:01.472,81,77.7599792480469,97,0,
00:00:01.476,81,78.6193618774414,97,0,
00:00:01.48,81,78.6193618774414,97,0,
00:00:01.484,81,78.6193618774414,97,0,
00:00:01.488,81,79.7497482299805,97,0,
00:00:01.492,81,79.7497482299805,97,0,
00:00:01.496,81,79.7497482299805,97,0,
00:00:01.5,81,79.7497482299805,97,0,
00:00:01.504,81,81.0290679931641,97,0,
00:00:01.508,81,81.0290679931641,97,0,
00:00:01.512,81,81.0290679931641,97,0,
00:00:01.516,81,82.2937393188477,97,0,
00:00:01.52,81,82.2937393188477,97,0,
00:00:01.524,81,82.2937393188477,97,0,
00:00:01.528,81,82.2937393188477,97,0,
00:00:01.532,81,83.3875045776367,97,0,
00:00:01.536,81,83.3875045776367,97,0,
00:00:01.54,81,83.3875045776367,97,0,
00:00:01.544,81,84.2053833007813,97,0,
00:00:01.548,81,84.2053833007813,97,0,
00:00:01.552,81,84.2053833007813,97,0,
00:00:01.556,81,84.6961135864258,97,0,
00:00:01.56,81,84.6961135864258,97,0,
00:00:01.564,81,84.6961135864258,97,0,
00:00:01.568,81,84.6961135864258,97,0,
00:00:01.572,81,84.8670196533203,97,0,
00:00:01.576,81,84.8670196533203,97,0,
00:00:01.58,81,84.8670196533203,97,0,
00:00:01.584,81,84.7547149658203,97,0,
00:00:01.588,81,84.7547149658203,97,0,
00:00:01.592,81,84.7547149658203,97,0,
00:00:01.596,81,84.4153518676758,97,0,
00:00:01.6,81,84.4153518676758,97,0,
00:00:01.604,81,84.4153518676758,97,0,
00:00:01.608,81,84.4153518676758,97,0,
00:00:01.612,81,83.9124145507813,97,0,
00:00:01.616,81,83.9124145507813,97,0,
00:00:01.62,81,83.9124145507813,97,0,
00:00:01.624,81,83.3044967651367,97,0,
00:00:01.628,81,83.3044967651367,97,0,
00:00:01.632,81,83.3044967651367,97,0,
00:00:01.636,81,82.6330947875977,97,0,
00:00:01.64,81,82.6330947875977,97,0,
00:00:01.644,81,82.6330947875977,97,0,
00:00:01.648,82,81.9421691894531,97,0,
00:00:01.652,82,81.9421691894531,97,0,
00:00:01.656,82,81.9421691894531,97,0,
00:00:01.66,82,81.9421691894531,97,0,
00:00:01.664,82,81.2683334350586,97,0,
00:00:01.668,82,81.2683334350586,97,0,
00:00:01.672,82,81.2683334350586,97,0,
00:00:01.676,82,80.6482009887695,97,0,
00:00:01.68,82,80.6482009887695,97,0,
00:00:01.684,82,80.6482009887695,97,0,
00:00:01.688,82,80.6482009887695,97,0,
00:00:01.692,82,80.113525390625,97,0,
00:00:01.696,82,80.113525390625,97,0,
00:00:01.7,82,80.113525390625,97,0,
00:00:01.704,82,79.6960372924805,97,0,
00:00:01.708,82,79.6960372924805,97,0,
00:00:01.712,82,79.6960372924805,97,0,
00:00:01.716,82,79.4128341674805,97,0,
00:00:01.72,82,79.4128341674805,97,0,
00:00:01.724,82,79.4128341674805,97,0,
00:00:01.728,82,79.2590255737305,97,0,
00:00:01.732,82,79.2590255737305,97,0,
00:00:01.736,82,79.2590255737305,97,0,
00:00:01.74,82,79.2590255737305,97,0,
00:00:01.744,82,79.2150726318359,97,0,
00:00:01.748,82,79.2150726318359,97,0,
00:00:01.752,82,79.2150726318359,97,0,
00:00:01.756,82,79.2541427612305,97,0,
00:00:01.76,82,79.2541427612305,97,0,
00:00:01.764,82,79.2541427612305,97,0,
00:00:01.768,82,79.2541427612305,97,0,
00:00:01.772,82,79.3395919799805,97,0,
00:00:01.776,82,79.3395919799805,97,0,
00:00:01.78,82,79.3395919799805,97,0,
00:00:01.784,82,79.4323654174805,97,0,
00:00:01.788,82,79.4323654174805,97,0,
00:00:01.792,82,79.4323654174805,97,0,
00:00:01.796,82,79.5104904174805,97,0,
00:00:01.8,82,79.5104904174805,97,0,
00:00:01.804,82,79.5104904174805,97,0,
00:00:01.808,82,79.5471115112305,97,0,
00:00:01.812,82,79.5471115112305,97,0,
00:00:01.816,82,79.5471115112305,97,0,
00:00:01.82,82,79.5471115112305,97,0,
00:00:01.824,82,79.5349044799805,97,0,
00:00:01.828,82,79.5349044799805,97,0,
00:00:01.832,82,79.5349044799805,97,0,
00:00:01.836,82,79.4665451049805,97,0,
00:00:01.84,82,79.4665451049805,97,0,
00:00:01.844,82,79.4665451049805,97,0,
00:00:01.848,82,79.4665451049805,97,0,
00:00:01.852,82,79.3469161987305,97,0,
00:00:01.856,82,79.3469161987305,97,0,
00:00:01.86,82,79.3469161987305,97,0,
00:00:01.864,82,79.1930999755859,97,0,
00:00:01.868,82,79.1930999755859,97,0,
00:00:01.872,82,79.1930999755859,97,0,
00:00:01.876,82,79.0148773193359,97,0,
00:00:01.88,82,79.0148773193359,97,0,
00:00:01.884,82,79.0148773193359,97,0,
00:00:01.888,82,78.8342132568359,97,0,
00:00:01.892,82,78.8342132568359,97,0,
00:00:01.896,82,78.8342132568359,97,0,
00:00:01.9,82,78.8342132568359,97,0,
00:00:01.904,82,78.6633071899414,97,0,
00:00:01.908,82,78.6633071899414,97,0,
00:00:01.912,82,78.6633071899414,97,0,
00:00:01.916,82,78.5119400024414,97,0,
00:00:01.92,82,78.5119400024414,97,0,
00:00:01.924,82,78.5119400024414,97,0,
00:00:01.928,82,78.5119400024414,97,0,
00:00:01.932,82,78.3801040649414,97,0,
00:00:01.936,82,78.3801040649414,97,0,
00:00:01.94,82,78.3801040649414,97,0,
00:00:01.944,82,78.2653579711914,97,0,
00:00:01.948,82,78.2653579711914,97,0,
00:00:01.952,82,78.2653579711914,97,0,
00:00:01.956,82,78.1579284667969,97,0,
00:00:01.96,82,78.1579284667969,97,0,
00:00:01.964,82,78.1579284667969,97,0,
00:00:01.968,82,78.0553894042969,97,0,
00:00:01.972,82,78.0553894042969,97,0,
00:00:01.976,82,78.0553894042969,97,0,
00:00:01.98,82,78.0553894042969,97,0,
00:00:01.984,82,77.9552917480469,97,0,
00:00:01.988,82,77.9552917480469,97,0,
00:00:01.992,82,77.9552917480469,97,0,
00:00:01.996,82,77.8551940917969,97,0,
00:00:02,82,77.8551940917969,97,0,
00:00:02.004,82,77.8551940917969,97,0,
00:00:02.008,82,77.7550964355469,97,0,
00:00:02.012,82,77.7550964355469,97,0,
00:00:02.016,82,77.7550964355469,97,0,
00:00:02.02,82,77.7550964355469,97,0,
00:00:02.024,82,77.6549911499023,97,0,
00:00:02.028,82,77.6549911499023,97,0,
00:00:02.032,82,77.6549911499023,97,0,
00:00:02.036,82,77.5548934936523,97,0,
00:00:02.04,82,77.5548934936523,97,0,
00:00:02.044,82,77.5548934936523,97,0,
00:00:02.048,82,77.4523544311523,97,0,
00:00:02.052,82,77.4523544311523,97,0,
00:00:02.056,82,77.4523544311523,97,0,
00:00:02.06,82,77.4523544311523,97,0,
00:00:02.064,82,77.3546981811523,97,0,
00:00:02.068,82,77.3546981811523,97,0,
00:00:02.072,82,77.3546981811523,97,0,
00:00:02.076,82,77.2985458374023,97,0,
00:00:02.08,82,77.2985458374023,97,0,
00:00:02.084,82,77.2985458374023,97,0,
00:00:02.088,82,77.3473739624023,97,0,
00:00:02.092,82,77.3473739624023,97,0,
00:00:02.096,82,77.3473739624023,97,0,
00:00:02.1,82,77.3473739624023,97,0,
00:00:02.104,82,77.5963973999023,97,0,
00:00:02.108,82,77.5963973999023,97,0,
00:00:02.112,82,77.5963973999023,97,0,
00:00:02.116,82,78.1261901855469,97,0,
00:00:02.12,82,78.1261901855469,97,0,
00:00:02.124,82,78.1261901855469,97,0,
00:00:02.128,82,78.9636077880859,97,0,
00:00:02.132,82,78.9636077880859,97,0,
00:00:02.136,82,78.9636077880859,97,0,
00:00:02.14,82,78.9636077880859,97,0,
00:00:02.144,82,80.059814453125,97,0,
00:00:02.148,82,80.059814453125,97,0,
00:00:02.152,82,80.059814453125,97,0,
00:00:02.156,82,81.3073959350586,97,0,
00:00:02.16,82,81.3073959350586,97,0,
00:00:02.164,82,81.3073959350586,97,0,
00:00:02.168,82,82.5452041625977,97,0,
00:00:02.172,82,82.5452041625977,97,0,
00:00:02.176,82,82.5452041625977,97,0,
00:00:02.18,82,82.5452041625977,97,0,
00:00:02.184,82,83.6194381713867,97,0,
00:00:02.188,82,83.6194381713867,97,0,
00:00:02.192,82,83.6194381713867,97,0,
00:00:02.196,82,84.4153518676758,97,0,
00:00:02.2,82,84.4153518676758,97,0,
00:00:02.204,82,84.4153518676758,97,0,
00:00:02.208,82,84.4153518676758,97,0,
00:00:02.212,82,84.8963165283203,97,0,
00:00:02.216,82,84.8963165283203,97,0,
00:00:02.22,82,84.8963165283203,97,0,
00:00:02.224,82,85.0574493408203,97,0,
00:00:02.228,82,85.0574493408203,97,0,
00:00:02.232,82,85.0574493408203,97,0,
00:00:02.236,82,84.9378204345703,97,0,
00:00:02.24,82,84.9378204345703,97,0,
00:00:02.244,82,84.9378204345703,97,0,
00:00:02.248,82,84.9378204345703,97,0,
00:00:02.252,82,84.5935745239258,97,0,
00:00:02.256,82,84.5935745239258,97,0,
00:00:02.26,82,84.5935745239258,97,0,
00:00:02.264,82,84.0930786132813,97,0,
00:00:02.268,82,84.0930786132813,97,0,
00:00:02.272,82,84.0930786132813,97,0,
00:00:02.276,82,83.4827194213867,97,0,
00:00:02.28,82,83.4827194213867,97,0,
00:00:02.284,82,83.4827194213867,97,0,
00:00:02.288,82,83.4827194213867,97,0,
00:00:02.292,82,82.8137664794922,97,0,
00:00:02.296,82,82.8137664794922,97,0,
00:00:02.3,82,82.8137664794922,97,0,
00:00:02.304,82,82.1301574707031,97,0,
00:00:02.308,82,82.1301574707031,97,0,
00:00:02.312,82,82.1301574707031,97,0,
00:00:02.316,83,81.4660873413086,97,0,
00:00:02.32,83,81.4660873413086,97,0,
00:00:02.324,83,81.4660873413086,97,0,
00:00:02.328,83,80.8703765869141,97,0,
00:00:02.332,83,80.8703765869141,97,0,
00:00:02.336,83,80.8703765869141,97,0,
00:00:02.34,83,80.8703765869141,97,0,
00:00:02.344,83,80.3649978637695,97,0,
00:00:02.348,83,80.3649978637695,97,0,
00:00:02.352,83,80.3649978637695,97,0,
00:00:02.356,83,79.989013671875,97,0,
00:00:02.36,83,79.989013671875,97,0,
00:00:02.364,83,79.989013671875,97,0,
00:00:02.368,83,79.989013671875,97,0,
00:00:02.372,83,79.7399826049805,97,0,
00:00:02.376,83,79.7399826049805,97,0,
00:00:02.38,83,79.7399826049805,97,0,
00:00:02.384,83,79.6154708862305,97,0,
00:00:02.388,83,79.6154708862305,97,0,
00:00:02.392,83,79.6154708862305,97,0,
00:00:02.396,83,79.5934982299805,97,0,
00:00:02.4,83,79.5934982299805,97,0,
00:00:02.404,83,79.5934982299805,97,0,
00:00:02.408,83,79.6423263549805,97,0,
00:00:02.412,83,79.6423263549805,97,0,
00:00:02.416,83,79.6423263549805,97,0,
00:00:02.42,83,79.6423263549805,97,0,
00:00:02.424,83,79.7204513549805,97,0,
